url,isBlog,isWordpress,isBlogSpot,isUrlIncludeDate,isUrlIncludeDomainPostTitle,isUrlIncludeYearMonthPostTitle,urlLen,numOfKeywords,isIncludeBlog,isMetaTagIncludeBlogKeyword,isUrlSuffixHTML,domainLen,pathNumberCount,lenOfPath
https://motleyvision.org/2009/08/31/what-are-the-themes-of-mormonism/,1,0,0,1,0,0,69,18444,0,0,0,16,8,4
https://climateaudit.org/2015/04/09/pitfalls-in-climate-sensitivity-estimation-part-1/,1,0,0,1,0,0,86,32011,0,0,0,16,9,4
https://www.sbnation.com/2006/06/ready-and-willing-sonoma.html,1,0,0,1,0,1,62,22958,0,0,1,16,6,3
https://www.simplyrecipes.com/best-santoku-knives-5198026,1,0,0,0,1,0,57,62387,0,0,0,21,7,1
https://crooksandliars.com/2014/09/congress-votes-no-no-while-their-lips-say,1,0,0,1,0,1,76,7422,0,0,0,18,6,3
http://facesinplaces.blogspot.com/2012/04/happy-rock-loves-view.html,1,0,1,1,0,1,68,3818,1,0,1,26,6,3
http://dailyhowler.blogspot.com/2022/05/friday-ignoring-need-to-win-elections.html,1,0,1,1,0,1,82,21612,1,0,1,24,6,3
https://motleyvision.org/2010/11/01/wilderness-interface-zone-seeks-submissions/,1,0,0,1,0,0,80,15244,0,1,0,16,8,4
https://www.sbnation.com/2007/08/awesome-bill-from-dawsonville-truly-is.html,1,0,0,1,0,1,76,23308,0,0,1,16,6,3
https://www.opednews.com/articles/opedne_andrew_b_051206_greatest_generation_3f.htm,1,0,0,0,0,0,83,7328,0,0,0,16,7,2
http://www.senseoncents.com/2011/01/for-goldman-sachs-this-has-been-a-challenging-period/,1,0,0,1,0,0,89,11421,0,0,0,20,6,3
https://www.huffpost.com/entry/cia-senate-spying_n_6418862,1,0,0,0,0,0,58,74516,0,0,0,16,7,2
https://gizmodo.com/marshall-emberton-ii-and-willen-bluetooth-speakers-anno-1848873420,1,0,0,0,1,0,86,38734,0,0,0,11,10,1
https://thetehrantimes.tumblr.com/post/150595678859/wwwthetehrantimescom,1,0,0,0,0,0,72,7902,0,0,0,25,12,3
https://www.slashfilm.com/496448/first-die-hard-now-beverly-hills-cop-4-are-hollywood-action-sequels-going-pg-13/,1,0,0,0,0,0,113,6064,0,0,0,17,9,2
https://gothamist.com/news/nyc-parents-look-ahead-mixed-feelings-life-without-school-mask-mandates,1,0,0,0,0,0,98,22995,0,0,0,13,0,2
https://kotaku.com/prince-persia-sands-time-remake-ubisoft-development-hel-1848876823,1,0,0,0,1,0,85,34079,0,0,0,10,10,1
https://motleyvision.org/2011/01/07/sanitizing-twain/,1,0,0,1,0,0,53,25021,0,0,0,16,8,4
https://www.engadget.com/2007-10-02-psp-fanboy-review-syphon-filter-logans-shadow.html,1,0,0,0,0,0,86,24448,0,0,1,16,8,1
https://balkin.blogspot.com/2020/05/expanding-cast-of-constitutional-actors.html,1,0,1,1,0,1,80,14298,1,1,1,19,6,3
https://www.monstersandcritics.com/tv/fear-the-walking-dead-theory-madison-clark-is-the-one-releasing-the-radioactive-walkers/,1,0,0,0,0,0,126,19499,0,0,0,26,0,2
http://facesinplaces.blogspot.com/2014/10/they-went-that-way-and-yeah-i-know-my.html,1,0,1,1,0,1,84,3806,1,0,1,26,6,3
https://www.smashingmagazine.com/2021/03/css-generators/,1,0,0,1,0,0,56,27890,0,0,0,24,6,3
http://facesinplaces.blogspot.com/2013/06/sly-house-has-moved-to-country-still-sly.html,1,0,1,1,0,1,87,3757,1,0,1,26,6,3
https://www.thecenterblog.com/post/youth-leadership-film-club,1,0,0,0,0,0,61,84778,1,0,0,21,0,2
https://thetehrantimes.tumblr.com/post/74385166065/mehdi-saeedi-top-poster-for-boofekoor,1,0,0,0,0,0,88,8547,0,0,0,25,11,3
https://www.airlinereporter.com/2008/10/air-traffic-controlling-is-no-game/,1,0,0,1,0,0,75,12137,0,0,0,23,6,3
http://dailyhowler.blogspot.com/2020/08/propaganda-incompetence-error-could.html,1,0,1,1,0,1,80,42183,1,0,1,24,6,3
https://skatter.com/2010/07/google-maps-updated-for-android/,1,0,0,1,0,0,60,3396,0,0,0,11,6,3
https://www.smashingmagazine.com/the-smashing-newsletter/smashing-newsletter-issue-342/,1,0,0,0,0,0,87,5962,0,0,0,24,3,2
http://www.borderlandbeat.com/2021/12/celaya-guanajuato-jalisco-new.html,1,0,0,1,0,1,72,16651,0,0,1,22,6,3
https://www.sbnation.com/2006/12/leilani-munter-nascars-danica-patrick.html,1,0,0,1,0,1,75,23460,0,0,1,16,6,3
https://gizmodo.com/field-guide/quick-fix,1,0,0,0,0,0,41,46416,0,0,0,11,0,2
https://www.sbnation.com/2007/11/jimmie-johnson-almost-shoots-himself-in.html,1,0,0,1,0,1,77,23239,0,0,1,16,6,3
https://kotaku.com/overwatch-2-sojourn-jeff-kaplan-development-hero-33-lor-1848800504,1,0,0,0,0,0,85,38213,0,0,0,10,13,1
http://dailyhowler.blogspot.com/2021/10/running-on-tribal-tonights-night-that.html,1,0,1,1,0,1,82,17436,1,0,1,24,6,3
https://thebirddogblog.com/2008/02/22/loose-change-22208/,1,0,0,1,0,0,57,14812,1,1,0,18,13,4
https://www.opednews.com/articles/opedne_missy_co_051119_george_w__bush_3a__an_.htm,1,0,0,0,0,0,83,7463,0,0,0,16,7,2
https://www.slashfilm.com/496072/the-official-once-movie-trailer/,1,0,0,0,0,0,65,5896,0,0,0,17,6,2
http://facesinplaces.blogspot.com/2012/06/its-for-you-hoo.html,1,0,1,1,0,1,62,3727,1,0,1,26,6,3
https://www.engadget.com/2007-06-01-new-folklore-demo-is-great-let-us-tell-you-why.html,1,0,0,0,0,0,87,23514,0,0,1,16,8,1
https://deadspin.com/will-the-mlb-lockout-affect-fan-s-spending-habits-1848700539,1,0,0,0,1,0,81,36727,0,0,0,12,10,1
https://www.engadget.com/2010-05-06-sanyos-slinky-xacti-vpc-cs1-camcorder-reviewed-form-trumps-fun.html,1,0,0,0,0,0,103,22898,0,0,1,16,9,1
https://thebirddogblog.com/2008/04/21/the-weekend-that-was/,1,0,0,1,0,0,59,19681,1,0,0,18,8,4
https://www.monstersandcritics.com/lifestyle/heres-how-you-can-look-exactly-like-selena-gomez/,1,0,0,0,0,0,94,13386,0,0,0,26,0,2
https://motleyvision.org/2010/07/21/how-vulnerable-is-the-lds-market/,1,0,0,1,0,0,69,20520,0,0,0,16,8,4
http://www.mrmoneymustache.com/2011/04/06/meet-mr-money-mustache/?replytocom=4819,1,0,0,1,0,0,81,28268,0,1,0,23,8,4
https://climateaudit.org/2007/05/11/the-maestro-of-mystery/,1,0,0,1,0,0,59,27691,0,0,0,16,8,4
https://deadspin.com/duke-north-carolina-at-the-final-four-is-already-one-fo-1848721833,1,0,0,0,1,0,87,38201,0,0,0,12,10,1
https://www.monstersandcritics.com/tv/reality-tv/kim-kardashian-reveals-exactly-which-outfit-she-styled-that-prompted-kanye-west-to-say-her-career-was-over/,1,0,0,0,0,0,156,20493,0,0,0,26,0,3
https://thetehrantimes.tumblr.com/post/166395739264/hello-my-name-is-mario-golestan,1,0,0,0,0,0,83,6384,0,0,0,25,12,3
https://www.simplyrecipes.com/best-coffee-grinders-5119371,1,0,0,0,1,0,58,66228,0,0,0,21,7,1
https://www.gawker.com/celebrity/the-queen-is-alive-and-the-hollywood-unlocked-intern-did-it,1,0,0,0,0,0,92,5771,0,0,0,14,0,2
https://climateaudit.org/2013/04/28/gifford-miller-vs-upside-down-kaufman/,1,0,0,1,0,0,74,23124,0,0,0,16,8,4
https://crooksandliars.com/2006/10/07/jersey-girls-blast-bush-administration,1,0,0,1,0,0,76,6747,0,0,0,18,8,4
http://dailyhowler.blogspot.com/2021/09/one-of-coopers-reading-preferences.html,1,0,1,1,0,1,79,19472,1,0,1,24,6,3
https://gothamist.com/arts-entertainment/photos/redesigned-geffen-hall,1,0,0,0,0,0,70,7366,0,0,0,13,0,3
https://techcrunch.com/2008/01/28/admob-opens-new-york-office/,1,0,0,1,0,0,62,38869,0,0,0,14,8,4
https://www.airlinereporter.com/2009/07/flight-attendant-sues-boeing-for-toxic-fumes/,1,0,0,1,0,0,85,12650,0,0,0,23,6,3
https://climateaudit.org/2009/11/27/climate-scientists-and-preaching-to-the-choir/,1,0,0,1,0,0,82,37472,0,0,0,16,8,4
https://www.smashingmagazine.com/author/louis-lazaris/,1,0,0,0,0,0,54,22715,0,0,0,24,0,2
https://jezebel.com/gordon-parks-black-women-families-beauty-1848800519,1,0,0,0,1,0,71,44120,0,0,0,11,10,1
https://www.sbnation.com/2007/12/17/173750/48,1,0,0,1,0,0,45,22707,0,0,0,16,16,5
https://kotaku.com/fortnite-epic-ukraine-charity-70-million-donations-war-1848709669,1,0,0,0,1,0,84,36258,0,0,0,10,12,1
https://deadspin.com/tis-but-a-glimpse-1848712139,1,0,0,0,0,0,49,37534,0,0,0,12,10,1
http://www.mrmoneymustache.com/2011/09/13/domestic-outsourcing-practical-or-wussypants/,1,0,0,1,0,0,87,36749,0,0,0,23,8,4
https://crooksandliars.com/2006/10/06/blitzer-on-drudge,1,0,0,1,0,0,55,6728,0,0,0,18,8,4
https://www.simplyrecipes.com/best-food-vacuum-sealers-5186105,1,0,0,0,1,0,62,64599,0,0,0,21,7,1
https://techcrunch.com/2007/10/04/play-are-you-smarter-than-a-5th-grader-on-your-phone/,1,0,0,1,0,0,87,38940,0,0,0,14,9,4
http://www.borderlandbeat.com/2022/05/dea-investigates-potential-hack-of-law.html,1,0,0,1,0,1,81,17631,0,0,1,22,6,3
http://www.mrmoneymustache.com/2011/08/25/groupon-never-heard-of-it/,1,0,0,1,0,0,68,18696,0,0,0,23,8,4
https://www.gawker.com/culture/capturing-the-vibe,1,0,0,0,0,0,49,5772,0,0,0,14,0,2
https://www.smashingmagazine.com/2021/11/nextjs-wildcard-subdomains/,1,0,0,1,0,0,68,18099,0,0,0,24,6,3
https://www.slashfilm.com/496363/hot-rod-movie-poster-revealed/,1,0,0,0,0,0,63,5935,0,0,0,17,6,2
https://thebirddogblog.com/2015/08/22/the-10-most-notable-games-from-navy-american-athletic-conference-history-1/,1,0,0,1,0,0,113,19521,1,0,0,18,11,4
https://motleyvision.org/2010/10/02/monsters-mormons-submissions-are-now-closed/,1,0,0,1,0,0,80,16013,0,0,0,16,8,4
https://www.huffpost.com/entry/what-is-brazil-really-doi_b_6413568,1,0,0,0,0,0,66,44071,0,0,0,16,7,2
http://dailyhowler.blogspot.com/2021/06/navel-gazing-and-town-insults-to-sacred.html,1,0,1,1,0,1,84,35515,1,0,1,24,6,3
https://www.engadget.com/2010-07-26-drift-innovations-hd170-helmet-cam-review.html,1,0,0,0,0,0,82,26442,0,0,1,16,11,1
https://motleyvision.org/2013/03/03/sunday-lit-crit-sermon-cactus-on-mental-dyspepsia/,1,0,0,1,0,0,86,17219,0,0,0,16,8,4
https://balkin.blogspot.com/2021/01/jacobsohn-and-roznais-constitutional.html,1,0,1,1,0,1,77,14526,1,1,1,19,6,3
http://www.borderlandbeat.com/2021/12/la-pila-san-luis-potosi-armed-criminal.html,1,0,0,1,0,1,81,17117,0,0,1,22,6,3
https://www.engadget.com/2008-08-30-the-creamy-gui-center-hardware-edition-ideazon-fang-gamepad.html,1,0,0,0,0,0,100,25102,0,0,1,16,8,1
https://skatter.com/2007/09/new-logitech-ps3-accessories/,1,0,0,1,0,0,57,3290,0,0,0,11,7,3
https://gizmodo.com/these-male-spiders-evolved-a-post-sex-catapult-to-escap-1848830472,1,0,0,0,1,0,86,39023,0,0,0,11,10,1
https://motleyvision.org/2010/01/20/radical-middle-mormon-art-the-middle/,1,0,0,1,0,0,73,22848,0,0,0,16,8,4
https://gizmodo.com/the-first-avatar-the-way-of-water-trailer-splashes-ash-1848899335,1,0,0,0,0,0,85,37640,0,0,0,11,10,1
http://www.senseoncents.com/2013/01/jpm-madoff-laundromat-cleans-empty-suits/,1,0,0,1,0,0,77,11349,0,0,0,20,6,3
https://thebirddogblog.com/2015/09/26/postgame-haiku-vol-90/,1,0,0,1,0,0,60,17809,1,0,0,18,10,4
https://climateaudit.org/2012/09/14/the-lewandowsky-census/,1,0,0,1,0,0,59,17937,0,0,0,16,8,4
https://www.sbnation.com/2007/10/mon-nom-est-jacques-je-veux-aux-racers.html,1,0,0,1,0,1,76,23853,0,0,1,16,6,3
https://www.airlinereporter.com/2010/11/car-ferry/,1,0,0,1,0,0,50,13660,0,0,0,23,6,3
https://www.gawker.com/celebrity/al-pacino-shrek-iphone-case-wired-headphones-style-icon,1,0,0,0,0,0,88,5284,0,0,0,14,0,2
https://www.monstersandcritics.com/movies/sicario-review/,1,0,0,0,0,0,57,13360,0,0,0,26,0,2
https://www.opednews.com/articles/opedne_richard__051211_terminator_to_willia.htm,1,0,0,0,0,0,81,7202,0,0,0,16,6,2
https://thetehrantimes.tumblr.com/post/90746301494,1,0,0,0,0,0,50,8682,0,0,0,25,11,2
https://www.sbnation.com/2008/1/29/1639463/shanoffs-wake-up-call-super-bowl,1,0,0,1,0,0,75,25824,0,0,0,16,14,5
http://www.borderlandbeat.com/2022/01/daughters-of-gulf-cartels-el-pelochas.html,1,0,0,1,0,1,80,35173,0,0,1,22,6,3
http://www.senseoncents.com/2013/02/pogo-opens-wall-street-washington-revolving-door/,1,0,0,1,0,0,85,12336,0,0,0,20,6,3
https://www.huffpost.com/entry/alan-gross-the-hook-that_b_6402786,1,0,0,0,0,0,65,44081,0,0,0,16,7,2
https://www.monstersandcritics.com/tv/soaps/what-happened-to-marlena-on-days-of-our-lives-is-deidre-hall-leaving/,1,0,0,0,0,0,113,15078,0,0,0,26,0,3
http://facesinplaces.blogspot.com/2012/12/little-robot-now-sees-why-you-cry.html,1,0,1,1,0,1,80,3777,1,0,1,26,6,3
https://kotaku.com/ghostwire-tokyo-kotaku-review-ps5-tango-gameworks-bethe-1848732282,1,0,0,0,0,0,85,38369,0,0,0,10,11,1
https://www.slashfilm.com/496257/not-true-the-dark-knight-trailer-attached-to-harry-potter/,1,0,0,0,0,0,91,5829,0,0,0,17,6,2
https://skatter.com/2011/04/motorola-atrix-4g-att-review/,1,0,0,1,0,0,57,5935,0,0,0,11,7,3
https://motleyvision.org/2011/04/27/monsters-mormons-bedlamites-contest-winners/,1,0,0,1,0,0,80,17056,0,0,0,16,8,4
https://climateaudit.org/2007/05/26/new-light-on-old-fudge/,1,0,0,1,0,0,59,18664,0,1,0,16,8,4
https://www.gawker.com/culture/how-to-pair-wine-with-ass,1,0,0,0,0,0,56,4865,0,0,0,14,0,2
https://deadspin.com/we-were-better-off-when-matthew-stafford-just-toiled-in-1848555918,1,0,0,0,0,0,87,37110,0,0,0,12,10,1
http://dailyhowler.blogspot.com/2021/12/was-ethan-crumbleys-gun-locked-up.html,1,0,1,1,0,1,78,24680,1,0,1,24,6,3
https://www.sbnation.com/2008/1/10/1639302/the-top-ten-moments-of-pure,1,0,0,1,0,0,70,23170,0,0,0,16,14,5
https://www.sbnation.com/2008/1/9/1639294/the-hit-that-keeps-on-giving,1,0,0,1,0,0,70,22952,0,0,0,16,13,5
https://www.simplyrecipes.com/best-ice-cream-scoops-5179112,1,0,0,0,1,0,59,62386,0,0,0,21,7,1
http://www.senseoncents.com/2013/03/update-on-cyprpus-russian-banking-ingenuity/,1,0,0,1,0,0,80,11390,0,0,0,20,6,3
https://gothamist.com/news/in-his-first-budget-adams-unveils-radically-practical-985b-spending-plan,1,0,0,0,0,0,99,23696,0,0,0,13,3,2
https://deadspin.com/hey-ncaa-freebellarmine-1848630771,1,0,0,0,0,0,55,36494,0,0,0,12,10,1
https://www.simplyrecipes.com/recipes/banana_bread/,1,0,0,0,0,0,51,53225,0,0,0,21,0,2
https://climateaudit.org/2007/04/19/a-try-for-thompson-data-at-pnas/,1,0,0,1,0,0,68,17555,0,0,0,16,8,4
https://www.opednews.com/articles/opedne_susan_le_051124_john_murtha_3a_an_eagl.htm,1,0,0,0,0,0,83,6807,0,0,0,16,7,2
https://www.engadget.com/2008-11-16-samsungs-q310-34p-laptop-reviewed-not-bad-for-a-first-try.html,1,0,0,0,0,0,98,22588,0,0,1,16,13,1
https://motleyvision.org/2014/12/07/language-8/,1,0,0,1,0,0,47,16014,0,0,0,16,9,4
https://www.monstersandcritics.com/movies/henry-cavill-leaving-role-as-superman-in-dc-extended-universe/,1,0,0,0,0,0,104,15207,0,0,0,26,0,2
http://www.borderlandbeat.com/2021/11/chicago-illinois-federal-law.html,1,0,0,1,0,1,71,21429,0,0,1,22,6,3
https://techcrunch.com/2006/08/23/crunchgear-this-week/,1,0,0,1,0,0,55,39101,0,0,0,14,8,4
https://kotaku.com/horizon-zero-dawn-forbidden-west-ps5-reviews-ps4-releas-1848540093,1,0,0,0,0,0,85,39648,0,0,0,10,12,1
https://kotaku.com/c/total-recall,1,0,0,0,0,0,33,65566,0,0,0,10,0,2
http://www.mrmoneymustache.com/2012/04/09/what-if-everyone-became-frugal/,1,0,0,1,0,0,73,59971,0,0,0,23,8,4
https://crooksandliars.com/cltv/2014/09/sen-kirsten-gillibrand-goodell-if-he,1,0,0,1,0,1,76,6896,0,0,0,18,6,4
http://www.borderlandbeat.com/2022/01/former-us-marine-and-5-others-charged.html,1,0,0,1,0,1,80,22987,0,0,1,22,7,3
https://crooksandliars.com/2014/09/fox-pundits-mad-bill-maher-telling-truth,1,0,0,1,0,1,75,7462,0,0,0,18,6,3
http://www.senseoncents.com/2011/12/what-are-the-greatest-risks/,1,0,0,1,0,0,64,10940,0,0,0,20,6,3
https://www.smashingmagazine.com/smashing-tv/smashing-audit-live-3/,1,0,0,0,0,0,67,4661,0,0,0,24,1,2
https://www.smashingmagazine.com/category/storybook/,1,0,0,0,0,0,52,9875,0,0,0,24,0,2
https://balkin.blogspot.com/2021/10/laffaire-trap-house-at-yale-law-school.html,1,0,1,1,0,1,79,14060,1,1,1,19,6,3
https://skatter.com/2010/04/hp-buys-palm/,1,0,0,1,0,0,41,3264,0,0,0,11,6,3
http://dailyhowler.blogspot.com/2021/05/scripted-arrogant-dumb-and-town-did.html,1,0,1,1,0,1,80,24801,1,0,1,24,6,3
http://www.borderlandbeat.com/2022/03/two-former-la-barca-jalisco-police.html,1,0,0,1,0,1,77,22003,0,0,1,22,6,3
https://thetehrantimes.tumblr.com/post/103898915079/ebrahim-eskandari-javanan-57-2014,1,0,0,0,0,0,85,6236,0,0,0,25,18,3
https://www.airlinereporter.com/2010/09/dot-says-tarmac-delay-rule-is-working-not-so-fast/,1,0,0,1,0,0,90,12939,0,0,0,23,6,3
https://kotaku.com/metaverse-nfts-crypto-facebook-meta-zuck-bucks-diem-1848765863,1,0,0,0,1,0,81,37216,0,0,0,10,10,1
http://facesinplaces.blogspot.com/2011/09/say-cheeeeese.html,1,0,1,1,0,1,60,3779,1,0,1,26,6,3
http://www.senseoncents.com/career-planning/workshop/,1,0,0,0,0,0,53,10111,0,0,0,20,0,2
https://crooksandliars.com/2014/09/white-supremacist-group-blames-illegals,1,0,0,1,0,1,74,7154,0,0,0,18,6,3
https://climateaudit.org/2014/02/25/mann-misrepresents-the-uk-department-of-energy-and-climate-change/,1,0,0,1,0,0,102,41796,0,0,0,16,8,4
http://dailyhowler.blogspot.com/2020/06/elements-of-whole-truth-experts-say.html,1,0,1,1,0,1,80,47424,1,0,1,24,6,3
http://dailyhowler.blogspot.com/2022/01/the-way-our-liberal-party-talks.html,1,0,1,1,0,1,76,20912,1,0,1,24,6,3
https://crooksandliars.com/2014/10/grand-jury-ferguson-shooting-being,1,0,0,1,0,1,69,7001,0,0,0,18,6,3
https://www.monstersandcritics.com/tv/reality-tv/below-deck-meds-courtney-veale-goes-braless-in-wet-white-shirt/,1,0,0,0,0,0,112,21732,0,0,0,26,0,3
https://www.sbnation.com/2007/06/promises-promises.html,1,0,0,1,0,1,55,21571,0,0,1,16,6,3
http://www.borderlandbeat.com/2022/02/guano-guzman-hitmen-employing-too-much.html,1,0,0,1,0,1,81,21539,0,0,1,22,6,3
https://thetehrantimes.tumblr.com/post/155682822074/wwwthetehrantimescom,1,0,0,0,0,0,72,7144,0,0,0,25,12,3
https://balkin.blogspot.com/2020/05/what-is-essential-about-electoral.html,1,0,1,1,0,1,74,28750,1,1,1,19,6,3
https://www.thecenterblog.com/post/summer-2021-girls-change-making-task-force,1,0,0,0,0,0,77,84957,1,0,0,21,4,2
https://www.opednews.com/articles/opedne_david_sw_051226_bush_administration_.htm,1,0,0,0,0,0,81,7244,0,0,0,16,6,2
http://facesinplaces.blogspot.com/2014/05/mr-noseybonk-reborn-as-potato.html,1,0,1,1,0,1,76,3770,1,0,1,26,6,3
https://www.opednews.com/articles/opedne_jason_mi_051225_may_a_flock_of_thrus.htm,1,0,0,0,0,0,81,7564,0,0,0,16,6,2
https://lifehacker.com/when-to-change-your-air-filter-and-how-to-choose-the-r-1848648590,1,0,0,0,1,0,88,36170,0,0,0,14,10,1
https://www.airlinereporter.com/2008/11/happy-thanksgiving/,1,0,0,1,0,0,59,11946,0,0,0,23,6,3
https://thetehrantimes.tumblr.com/post/166391984404/someone-in-disney-must-do-something-we-need-a,1,0,0,0,0,0,97,6638,0,0,0,25,12,3
https://jezebel.com/the-vanity-fair-oscars-afterparty-looks-slapped-1848713265,1,0,0,0,1,0,78,45892,0,0,0,11,10,1
https://deadspin.com/you-re-not-the-first-alec-bohm-won-t-be-the-last-1848782643,1,0,0,0,0,0,80,37076,0,0,0,12,10,1
https://climateaudit.org/2012/05/13/schmidts-rant-on-yamal/,1,0,0,1,0,0,59,28595,0,1,0,16,8,4
https://techcrunch.com/2006/07/09/fleaflicker-is-a-better-fantasy-sports-site/,1,0,0,1,0,0,78,39433,0,0,0,14,8,4
https://gothamist.com/news/mayor-adams-wants-to-fix-food-access-here-are-the-neighborhoods-lacking-supermarkets,1,0,0,0,0,0,111,25095,0,0,0,13,0,2
https://lifehacker.com/i-guess-its-time-to-talk-about-testicle-tanning-1848807039,1,0,0,0,0,0,81,36971,0,0,0,14,10,1
https://www.slashfilm.com/495403/the-signal-movie-trailer/,1,0,0,0,0,0,58,5841,0,0,0,17,6,2
https://skatter.com/2011/06/will-apple-really-launch-two-iphone-5-models/,1,0,0,1,0,0,73,3553,0,0,0,11,7,3
http://www.borderlandbeat.com/2021/11/silla-guanajuato-unknown-gunmen-kill-5.html,1,0,0,1,0,1,81,16661,0,0,1,22,7,3
http://www.borderlandbeat.com/2022/02/112-arrested-in-secretary-of-citizen.html,1,0,0,1,0,1,79,17421,0,0,1,22,9,3
http://www.mrmoneymustache.com/2011/04/06/meet-mr-money-mustache/?replytocom=854808,1,0,0,1,0,0,83,28268,0,1,0,23,8,4
https://lifehacker.com/20-of-the-most-misunderstood-and-misinterpreted-movies-1848864261,1,0,0,0,0,0,88,54142,0,0,0,14,12,1
https://deadspin.com/i-want-my-win-in-the-azteca-gregg-berhalter-1848699559,1,0,0,0,0,0,75,37934,0,0,0,12,10,1
https://www.smashingmagazine.com/author/aaron-hans/,1,0,0,0,0,0,51,3324,0,0,0,24,0,2
https://www.huffpost.com/entry/benny-the-bull-kiss-cam_n_6419070,1,0,0,0,0,0,64,59776,0,0,0,16,7,2
https://jezebel.com/jeopardy-s-amy-schneider-visits-white-house-is-living-1848733079,1,0,0,0,1,0,84,35384,0,0,0,11,10,1
https://www.smashingmagazine.com/smashing-tv/smashing-audit-live/,1,0,0,0,0,0,65,4655,0,0,0,24,0,2
https://www.airlinereporter.com/2010/07/good-and-a-little-scary-changes-coming-to-the-blog/,1,0,0,1,0,0,91,12348,0,1,0,23,6,3
https://gothamist.com/news/new-bike-lane-plows-could-offer-cyclists-snowstorm-reprieve,1,0,0,0,0,0,86,22814,0,0,0,13,0,2
https://thebirddogblog.com/2009/07/02/i-day-2/,1,0,0,1,0,0,46,13181,1,0,0,18,9,4
https://kotaku.com/elden-ring-fromsoftware-bear-bird-wolf-astel-boss-dark-1848693208,1,0,0,0,0,0,84,36962,0,0,0,10,10,1
https://balkin.blogspot.com/2019/10/the-umpire-analogy-does-not-work-for.html,1,0,1,1,0,1,77,34585,1,1,1,19,6,3
http://www.mrmoneymustache.com/2013/02/22/getting-rich-from-zero-to-hero-in-one-blog-post/?replytocom=343735,1,0,0,1,0,0,108,54544,0,0,0,23,8,4
https://kotaku.com/sonic-origins-preorder-dlc-bad-terrible-sega-digital-de-1848826935,1,0,0,0,0,0,85,36426,0,0,0,10,10,1
http://facesinplaces.blogspot.com/2014/03/help-me-outta-this-god-damn-box.html,1,0,1,1,0,1,78,3745,1,0,1,26,6,3
https://skatter.com/2011/04/hands-on-demo-skype-for-android-with-video/,1,0,0,1,0,0,71,3352,0,0,0,11,6,3
http://www.mrmoneymustache.com/2014/10/28/mmm-challenge-can-you-go-car-free-this-weekend/,1,0,0,1,0,0,89,49330,0,0,0,23,8,4
https://kotaku.com/culture/cosplay/gallery,1,0,0,0,0,0,42,70805,0,0,0,10,0,3
https://www.huffpost.com/entry/inflatable-santa-slasher-_n_6419210,1,0,0,0,0,0,66,64448,0,0,0,16,7,2
https://kotaku.com/new-york-times-wordle-archive-word-puzzle-online-browse-1848660014,1,0,0,0,1,0,85,38333,0,0,0,10,10,1
https://www.smashingmagazine.com/the-smashing-newsletter/smashing-newsletter-issue-269/,1,0,0,0,0,0,87,6046,0,0,0,24,3,2
https://thebirddogblog.com/2012/05/19/the-flutie-effect-and-admissions-quality/,1,0,0,1,0,0,79,16167,1,0,0,18,8,4
http://www.mrmoneymustache.com/2012/09/13/electric-cars-are-they-for-real/,1,0,0,1,0,0,74,49965,0,0,0,23,8,4
https://www.airlinereporter.com/2010/04/spirit-airlines-installs-pre-reclined-seats-on-new-airbus-a320s/,1,0,0,1,0,0,104,15332,0,0,0,23,9,3
https://www.monstersandcritics.com/tv/law-order-special-victims-unit-recap-carisi-and-benson-have-their-faith-tested/,1,0,0,0,0,0,117,20107,0,0,0,26,0,2
http://dailyhowler.blogspot.com/2020/12/our-townies-ourselves-who-is-wajahat-ali.html,1,0,1,1,0,1,85,41483,1,0,1,24,6,3
https://www.gawker.com/celebrity/cazzie-david-instagram-pete-davidson-kanye,1,0,0,0,0,0,75,4182,0,0,0,14,0,2
https://motleyvision.org/2010/03/26/writing-mormon-literature-for-a-non-mormon-audience/,1,0,0,1,0,0,88,23978,0,1,0,16,8,4
https://www.smashingmagazine.com/category/seo/,1,0,0,0,0,0,46,13022,0,0,0,24,0,2
https://www.engadget.com/2008-10-16-iriver-spinn-review.html,1,0,0,0,0,0,60,26292,0,0,1,16,8,1
https://www.thecenterblog.com/post/save-the-date-for-artmart-2021,1,0,0,0,0,0,65,84550,1,0,0,21,4,2
https://www.simplyrecipes.com/eggs-for-brunch-recipes-5219326,1,0,0,0,1,0,61,59488,0,0,0,21,7,1
https://www.slashfilm.com/495860/interview-grindhouse-star-rose-mcgowan/,1,0,0,0,0,0,72,5982,0,0,0,17,6,2
https://techcrunch.com/2007/10/31/alcatel-lucent-posts-third-quarter-loss/,1,0,0,1,0,0,74,39037,0,0,0,14,8,4
https://climateaudit.org/2014/07/29/cooks-trick/,1,0,0,1,0,0,48,19262,0,0,0,16,8,4
https://www.thecenterblog.com/post/easter-basket-giveaway,1,0,0,0,0,0,57,85632,1,0,0,21,0,2
https://www.sbnation.com/2008/1/29/1639472/from-the-couch-t-o-back-from-yukon,1,0,0,1,0,0,77,21814,0,0,0,16,14,5
https://gizmodo.com/star-trek-strange-new-worlds-robert-april-casting-inter-1848869918,1,0,0,0,1,0,86,37883,0,0,0,11,10,1
https://lifehacker.com/may-the-fourth-rex-manning-day-and-10-more-made-up-mo-1848873299,1,0,0,0,1,0,87,42114,0,0,0,14,12,1
https://www.opednews.com/articles/opedne_mick_you_050924_the_masters_of_disas.htm,1,0,0,0,0,0,81,7699,0,0,0,16,6,2
